Date Range,Actual Volatility,Predicted Volatility
1999-12-09 to 1999-12-22,0.06015619999999999,0.052288777
1998-08-19 to 1998-09-01,0.017243499999999995,0.020829273000000002
1993-07-27 to 1993-08-09,0.011830199999999996,0.009754948000000008
1996-12-18 to 1997-01-02,0.006668499999999999,0.007725935999999997
2020-05-15 to 2020-05-29,2.1157494000000012,2.1884697170000025
1987-10-02 to 1987-10-15,0.054687299999999994,0.015592231999999998
1982-04-05 to 1982-04-19,0.0005581000000000003,0.0009904830000000001
1993-09-08 to 1993-09-21,0.008370400000000005,0.008052998
2012-05-04 to 2012-05-17,0.5590356999999994,0.432445666
1992-05-05 to 1992-05-18,0.012834500000000026,0.016678352999999983
2016-10-17 to 2016-10-28,0.5839998999999996,0.44266858900000033
2007-03-23 to 2007-04-05,0.052893099999999915,0.086792433
1997-07-10 to 1997-07-23,0.007826300000000003,0.006041841999999999
1997-11-14 to 1997-11-28,0.006026700000000001,0.005584386
1995-01-26 to 1995-02-08,0.010770100000000005,0.013285980999999995
2022-10-17 to 2022-10-28,5.253997899999996,3.4735080600000003
2004-11-16 to 2004-11-30,0.04080360000000003,0.03973378699999996
2020-11-18 to 2020-12-02,2.539000699999997,2.9726508540000007
1990-02-01 to 1990-02-14,0.009375100000000003,0.010994211000000002
1988-12-22 to 1989-01-06,0.0125,0.012309552999999999
1990-03-02 to 1990-03-15,0.013504600000000005,0.011991573000000002
2010-11-30 to 2010-12-13,0.10160710000000037,0.19918072900000003
1984-10-26 to 1984-11-08,0.0031808,0.004024522999999999
1999-05-21 to 1999-06-04,0.014397399999999994,0.017139129000000003
2023-04-25 to 2023-05-08,2.0509995000000005,2.9550710820000017
2012-06-04 to 2012-06-15,0.3213213000000003,0.339525602
2007-01-25 to 2007-02-07,0.06107129999999996,0.08104959899999996
2005-06-22 to 2005-07-06,0.0380714,0.045701071999999975
1992-09-11 to 1992-09-24,0.0135046,0.013507828999999996
2015-06-26 to 2015-07-10,0.478000299999999,0.5497798730000003
1993-09-22 to 1993-10-05,0.009709800000000001,0.008394230999999997
1997-09-05 to 1997-09-18,0.005636400000000002,0.007513440000000005
1987-01-16 to 1987-01-29,0.008816800000000003,0.010944023999999997
1994-12-28 to 1995-01-11,0.01540169999999999,0.015151234000000003
2019-07-31 to 2019-08-13,1.0577503999999975,1.0357200330000005
2011-07-06 to 2011-07-19,0.3075357000000002,0.2670614940000002
2019-04-22 to 2019-05-03,1.275999,1.0039323840000005
1997-03-03 to 1997-03-14,0.008747300000000003,0.004599359999999999
2005-02-28 to 2005-03-11,0.03910720000000001,0.04573770999999997
2012-11-09 to 2012-11-23,0.5856784999999999,0.39672247499999974
2007-02-08 to 2007-02-22,0.08435730000000005,0.09948785999999993
1987-09-03 to 1987-09-17,0.021205399999999996,0.015375001999999995
2021-07-12 to 2021-07-23,2.3630004000000016,3.4839906919999986
2017-05-09 to 2017-05-22,0.37299949999999954,0.5465473790000002
1986-04-03 to 1986-04-16,0.007477699999999999,0.004162376999999998
2020-08-11 to 2020-08-24,5.7264999,3.369783302999998
1996-10-08 to 1996-10-21,0.008593600000000003,0.011550723999999998
2011-09-15 to 2011-09-28,0.4781428999999996,0.32005259300000005
1986-02-04 to 1986-02-18,0.003683000000000003,0.004066431999999999
2011-03-11 to 2011-03-24,0.18892880000000006,0.220693961
1993-01-06 to 1993-01-19,0.014062100000000032,0.018603029999999986
2018-04-23 to 2018-05-04,0.5827499999999987,0.8052648639999995
1982-12-20 to 1983-01-03,0.007031299999999999,0.004803024999999998
1997-03-17 to 1997-03-31,0.005915099999999998,0.005092976
2013-07-17 to 2013-07-30,0.3310717000000004,0.30530154000000037
1982-07-15 to 1982-07-28,0.0005579999999999995,0.0006260829999999991
1997-08-21 to 1997-09-04,0.006989699999999999,0.007564308
2002-06-03 to 2002-06-14,0.01498230000000001,0.017124181000000002
2008-10-08 to 2008-10-21,0.237643,0.19522209299999996
2013-04-22 to 2013-05-03,0.4009642999999995,0.3157846570000002
2009-12-02 to 2009-12-15,0.12396440000000002,0.16548886100000007
1981-10-13 to 1981-10-26,0.0006137999999999977,0.0005998809999999987
1985-03-07 to 1985-03-20,0.0023439000000000003,0.004614343000000002
2004-03-02 to 2004-03-15,0.014517800000000008,0.022672310999999997
1991-06-07 to 1991-06-20,0.013169500000000011,0.012240218999999997
2014-12-18 to 2015-01-02,0.7379997000000007,0.5134725520000001
2021-09-07 to 2021-09-20,2.6370010999999978,4.076030936000001
2008-03-06 to 2008-03-19,0.1849284999999999,0.17358109999999982
1987-12-29 to 1988-01-12,0.018526799999999993,0.016171063999999995
2011-04-08 to 2011-04-21,0.17403570000000013,0.25660575600000024
1999-08-17 to 1999-08-30,0.03097089999999998,0.01910989899999999
1981-04-23 to 1981-05-06,0.0010601999999999986,0.0007299439999999996
2001-12-21 to 2002-01-07,0.015553400000000005,0.016558517000000005
2021-10-05 to 2021-10-18,2.1259979000000016,3.1949404169999998
1984-04-09 to 1984-04-23,0.0065848000000000035,0.005427445999999998
2005-04-26 to 2005-05-09,0.05464290000000001,0.04402875699999998
1994-03-28 to 1994-04-11,0.017299099999999998,0.010954246999999997
2020-10-07 to 2020-10-20,3.3840012000000046,2.8216579670000015
2023-09-01 to 2023-09-15,3.297001600000004,3.7201404490000005
1983-08-22 to 1983-09-02,0.0105466,0.0058588810000000015
1990-12-14 to 1990-12-28,0.01283479999999999,0.012165214
2007-12-21 to 2008-01-07,0.3374284999999997,0.24966752699999986
1988-04-22 to 1988-05-05,0.009039999999999998,0.011208325000000003
2005-07-07 to 2005-07-20,0.03464279999999993,0.03769348299999998
2003-09-09 to 2003-09-22,0.016857199999999996,0.012664331999999993
2006-04-24 to 2006-05-05,0.08017870000000009,0.05706183599999996
2000-09-11 to 2000-09-22,0.05892860000000001,0.07224146699999995
1995-02-09 to 1995-02-23,0.0116348,0.014060404999999993
1988-04-08 to 1988-04-21,0.008370499999999998,0.012040931999999997
2009-09-22 to 2009-10-05,0.08092829999999988,0.20882391300000003
2022-04-11 to 2022-04-25,5.986999500000001,3.9672627929999997
2003-06-13 to 2003-06-26,0.012017699999999997,0.01838330999999999
1985-07-16 to 1985-07-29,0.0015627000000000002,0.0011328070000000002
1998-10-29 to 1998-11-11,0.012444300000000009,0.020597638999999984
1997-12-01 to 1997-12-12,0.004241199999999999,0.005900062000000004
2000-12-19 to 2001-01-03,0.022656199999999998,0.013528887999999994
1991-04-11 to 1991-04-24,0.016294499999999996,0.020391745999999992
1988-09-14 to 1988-09-27,0.011607100000000004,0.010482890000000007
1998-11-27 to 1998-12-10,0.013448500000000002,0.017097227999999992
1983-01-18 to 1983-01-31,0.009151699999999999,0.0069837059999999975
1992-06-03 to 1992-06-16,0.01685270000000002,0.015150127
2006-05-22 to 2006-06-05,0.08017840000000005,0.07168250699999999
2018-11-08 to 2018-11-21,1.2060000000000002,1.303802448000001
2002-02-06 to 2002-02-20,0.030303500000000004,0.018516717000000005
1988-02-10 to 1988-02-24,0.012276899999999997,0.011871309000000002
1986-10-21 to 1986-11-03,0.0053012999999999975,0.005616648999999999
2016-08-05 to 2016-08-18,0.28850009999999954,0.41709920500000025
2012-01-25 to 2012-02-07,0.4247502000000004,0.3076015300000003
2010-12-14 to 2010-12-28,0.13907129999999998,0.20819213900000008
1995-11-24 to 1995-12-07,0.014174100000000005,0.013005910999999998
2021-11-02 to 2021-11-15,3.830001699999994,2.810331033000001
2008-06-16 to 2008-06-27,0.24660680000000018,0.21205208199999992
2015-11-17 to 2015-12-01,0.6112503000000007,0.7676805549999997
1992-07-16 to 1992-07-29,0.011830000000000007,0.01310033
2012-03-08 to 2012-03-21,0.3875715999999997,0.46790185199999995
2007-05-07 to 2007-05-18,0.1064283999999998,0.1251814119999999
1984-12-24 to 1985-01-08,0.0032924000000000035,0.004586522999999999
2006-07-19 to 2006-08-01,0.07885700000000004,0.07993140700000004
2019-05-20 to 2019-06-03,0.9157495000000011,1.008762408
2005-07-21 to 2005-08-03,0.04542849999999994,0.053101653999999957
1997-06-25 to 1997-07-09,0.0092076,0.007568627000000007
2001-05-15 to 2001-05-29,0.017071300000000005,0.018881623999999993
2017-03-27 to 2017-04-07,0.339750200000001,0.7770723049999994
2011-08-03 to 2011-08-16,0.34346459999999973,0.30373112300000005
2000-07-28 to 2000-08-10,0.044308099999999996,0.057510892
1991-02-27 to 1991-03-12,0.028906200000000003,0.020516615999999988
2016-11-14 to 2016-11-28,0.46875000000000033,0.4282303740000002
1995-05-22 to 1995-06-05,0.007365899999999997,0.012127670999999996
1983-05-12 to 1983-05-25,0.007812400000000008,0.011209701
1992-11-06 to 1992-11-19,0.012388599999999982,0.016103211000000003
2011-03-25 to 2011-04-07,0.2106424999999998,0.20958356300000006
1983-04-14 to 1983-04-27,0.008817199999999997,0.008000061999999997
1986-01-07 to 1986-01-20,0.004129600000000002,0.004502711000000002
1982-06-02 to 1982-06-15,0.0007253999999999996,0.0006165939999999992
1995-02-24 to 1995-03-09,0.014076400000000006,0.011940895999999994
2005-09-30 to 2005-10-13,0.06599970000000004,0.06783910900000001
1984-09-14 to 1984-09-27,0.0025667999999999984,0.004364399
1989-03-07 to 1989-03-20,0.008035999999999993,0.010369991
1996-06-28 to 1996-07-12,0.0078264,0.007220996
2007-10-11 to 2007-10-24,0.18742860000000006,0.2598364409999997
2014-05-16 to 2014-05-30,0.38896489999999984,0.38273571799999956
1992-08-13 to 1992-08-26,0.013057999999999986,0.013111354999999991
2018-08-15 to 2018-08-28,1.2229997999999989,1.15653475
2002-10-09 to 2002-10-22,0.0129998,0.010857924000000003
2023-07-07 to 2023-07-20,2.5069991999999957,3.045220705
1983-11-01 to 1983-11-14,0.0036271,0.005658998000000004
2010-10-04 to 2010-10-15,0.21849980000000038,0.26486039300000014
2022-09-19 to 2022-09-30,4.188001900000009,4.143111157999999
1992-12-07 to 1992-12-18,0.012499800000000016,0.016578450000000005
1989-02-06 to 1989-02-17,0.009263400000000005,0.011661861000000004
2000-07-14 to 2000-07-27,0.04949760000000001,0.054706849999999994
2017-03-13 to 2017-03-24,0.4000002000000002,0.4243817250000002
2015-09-08 to 2015-09-21,0.6885002999999997,0.520513902
1989-09-25 to 1989-10-06,0.021316900000000007,0.012958637999999998
2011-12-23 to 2012-01-09,0.1588929000000002,0.2556596110000001
1985-10-10 to 1985-10-23,0.0013951000000000005,0.0012365950000000007
1981-02-10 to 1981-02-24,0.0006696000000000008,0.0007605920000000004
2015-01-05 to 2015-01-16,0.6980003999999997,0.5118198650000001
2013-12-06 to 2013-12-19,0.27914279999999925,0.32129559199999996
2002-04-05 to 2002-04-18,0.014642900000000004,0.017505009000000002
1999-07-06 to 1999-07-19,0.019029299999999992,0.024577057999999975
1994-10-17 to 1994-10-28,0.012821100000000002,0.016101836000000005
2017-02-10 to 2017-02-24,0.3252496999999998,0.4947440330655144
2008-08-26 to 2008-09-09,0.31185730000000034,0.15500975621016466
2023-01-27 to 2023-02-09,2.6369964000000037,3.8251000623543017
2012-12-10 to 2012-12-21,0.4207500000000003,0.33415047238133067
1993-12-16 to 1993-12-30,0.0133926,0.011854776989940079
2008-01-08 to 2008-01-22,0.24717849999999997,0.43309321084659574
2014-09-10 to 2014-09-23,0.4442504999999993,0.44649824885669026
2008-06-30 to 2008-07-14,0.24625010000000006,0.29498097787841354
2014-01-22 to 2014-02-04,0.29417869999999946,0.16994130825259318
2013-03-22 to 2013-04-05,0.36099999999999977,0.3478217614290951
2019-01-09 to 2019-01-23,0.9119997000000005,0.7915643218317194
1989-05-03 to 1989-05-16,0.011160500000000007,0.007023244674856204
1996-12-04 to 1996-12-17,0.008258899999999996,0.019069731958177787
2013-08-28 to 2013-09-11,0.35039229999999916,0.4887917394621305
2019-08-28 to 2019-09-11,0.8835003000000021,1.233882392662122
1990-05-29 to 1990-06-11,0.010602700000000003,0.008932221620508753
2005-12-27 to 2006-01-10,0.10607150000000001,0.0688831792516349
1993-04-16 to 1993-04-29,0.014397299999999997,0.04394092471599152
2013-06-04 to 2013-06-17,0.33950010000000025,0.29364655965677744
2013-04-08 to 2013-04-19,0.39317860000000027,0.18705108554745484
2013-03-08 to 2013-03-21,0.3158213000000005,0.28396939757477296
1993-03-18 to 1993-03-31,0.014397399999999994,0.0243740021454332
2010-08-20 to 2010-09-02,0.1418215,0.17406104414683632
2004-10-19 to 2004-11-01,0.027410499999999994,0.054353330272679176
2013-10-10 to 2013-10-23,0.3460000999999998,0.3487392006894187
2017-11-27 to 2017-12-08,0.46024979999999827,0.8795947040194522
1998-03-13 to 1998-03-26,0.006640999999999997,-0.06241197871176378
2020-04-17 to 2020-04-30,2.007000699999999,1.8353079930200678
2019-12-06 to 2019-12-19,1.2349999999999994,0.7514592211139904
1984-05-22 to 1984-06-05,0.0041853999999999945,0.030271509586998632
1989-12-19 to 1990-01-03,0.013281399999999988,0.03373309844522128
1992-05-19 to 1992-06-02,0.012499699999999997,0.05110981972981503
1981-10-27 to 1981-11-09,0.0006137999999999963,0.003574305717763779
2001-06-13 to 2001-06-26,0.0236427,0.011754731134350466
2011-11-10 to 2011-11-23,0.21732149999999972,0.35905170827234445
1984-06-06 to 1984-06-19,0.006473400000000002,-0.03173831679102303
1997-06-11 to 1997-06-24,0.004464300000000004,0.007482564041795613
2001-09-07 to 2001-09-26,0.014375200000000015,0.051570415670455574
2015-08-24 to 2015-09-04,0.6117496000000002,1.1628899795409295
1985-07-01 to 1985-07-15,0.0015623999999999985,-0.009620405949556165
2001-10-25 to 2001-11-07,0.015267900000000001,0.01407904228585869
2023-05-23 to 2023-06-06,2.5839980999999965,3.4717954227807897
1991-11-12 to 1991-11-25,0.012276499999999996,-0.03030565095763127
2000-01-07 to 2000-01-21,0.06155130000000001,0.03184832200804125
2006-07-05 to 2006-07-18,0.07400000000000007,0.09182567893023424
1991-01-15 to 1991-01-28,0.01953130000000001,0.011326120210087928
1992-11-20 to 1992-12-04,0.012611699999999986,0.011261400528546094
2004-03-30 to 2004-04-13,0.0159285,0.022844013341526567
1984-03-12 to 1984-03-23,0.0035153999999999975,-0.03121757899434796
2009-02-03 to 2009-02-17,0.13464269999999998,0.14778833797640242
2017-06-21 to 2017-07-05,0.4664996000000009,0.6045910844524418
1999-04-23 to 1999-05-06,0.01964290000000001,-0.005628380509191518
1987-09-18 to 1987-10-01,0.019531200000000006,0.008415460057417092
1990-07-11 to 1990-07-24,0.016852500000000003,0.004885786619832931
1998-02-27 to 1998-03-12,0.009263299999999999,-0.00556617800950282
1999-12-09 to 1999-12-22,0.06015619999999999,0.044401239358412586
1998-08-19 to 1998-09-01,0.017243499999999995,0.07590744541610633
1993-07-27 to 1993-08-09,0.011830199999999996,0.027376118267268337
1996-12-18 to 1997-01-02,0.006668499999999999,0.031170866056896326
2020-05-15 to 2020-05-29,2.1157494000000012,1.5088903260135036
1987-10-02 to 1987-10-15,0.054687299999999994,-0.011847262833905817
1982-04-05 to 1982-04-19,0.0005581000000000003,0.003735301034919432
1993-09-08 to 1993-09-21,0.008370400000000005,-0.0325336500084957
2012-05-04 to 2012-05-17,0.5590356999999994,0.35830152673813476
1992-05-05 to 1992-05-18,0.012834500000000026,0.029829894906210533
2016-10-17 to 2016-10-28,0.5839998999999996,0.40699730206128676
2007-03-23 to 2007-04-05,0.052893099999999915,0.0845216684476294
1997-07-10 to 1997-07-23,0.007826300000000003,-0.012071989979132638
1997-11-14 to 1997-11-28,0.006026700000000001,0.010392633535605975
1995-01-26 to 1995-02-08,0.010770100000000005,0.02019404510875244
2022-10-17 to 2022-10-28,5.253997899999996,4.731898491967685
2004-11-16 to 2004-11-30,0.04080360000000003,0.021192456587516548
2020-11-18 to 2020-12-02,2.539000699999997,3.019185125356834
1990-02-01 to 1990-02-14,0.009375100000000003,0.008361736705258804
1988-12-22 to 1989-01-06,0.0125,0.0062336344078353645
1990-03-02 to 1990-03-15,0.013504600000000005,0.03193441415729267
2010-11-30 to 2010-12-13,0.10160710000000037,0.20990544465892702
1984-10-26 to 1984-11-08,0.0031808,-0.06173134255207174
1999-05-21 to 1999-06-04,0.014397399999999994,0.024451502125801314
2023-04-25 to 2023-05-08,2.0509995000000005,3.694575411764945
2012-06-04 to 2012-06-15,0.3213213000000003,0.39207642622774097
2007-01-25 to 2007-02-07,0.06107129999999996,0.0842756826706516
2005-06-22 to 2005-07-06,0.0380714,0.03608734977928983
1992-09-11 to 1992-09-24,0.0135046,-0.033408433131253135
2015-06-26 to 2015-07-10,0.478000299999999,0.3908942743408547
1993-09-22 to 1993-10-05,0.009709800000000001,-0.0005703997818001863
1997-09-05 to 1997-09-18,0.005636400000000002,-0.024410100199873157
1987-01-16 to 1987-01-29,0.008816800000000003,0.024322597115638223
1994-12-28 to 1995-01-11,0.01540169999999999,-0.04262589125244379
2019-07-31 to 2019-08-13,1.0577503999999975,1.1348014127764154
2011-07-06 to 2011-07-19,0.3075357000000002,0.3378080075670749
2019-04-22 to 2019-05-03,1.275999,0.8083210813479892
1997-03-03 to 1997-03-14,0.008747300000000003,-0.005698721152526273
2005-02-28 to 2005-03-11,0.03910720000000001,0.042302339063673006
2012-11-09 to 2012-11-23,0.5856784999999999,0.45341028675000306
2007-02-08 to 2007-02-22,0.08435730000000005,0.17362037005014846
1987-09-03 to 1987-09-17,0.021205399999999996,0.005226252567047111
2021-07-12 to 2021-07-23,2.3630004000000016,2.690422946889151
2017-05-09 to 2017-05-22,0.37299949999999954,0.6324978469399949
1986-04-03 to 1986-04-16,0.007477699999999999,-0.09487420138923756
2020-08-11 to 2020-08-24,5.7264999,3.354583736305861
1996-10-08 to 1996-10-21,0.008593600000000003,0.03749314746315234
2011-09-15 to 2011-09-28,0.4781428999999996,0.31698393583728535
1986-02-04 to 1986-02-18,0.003683000000000003,-0.03315849466542484
2011-03-11 to 2011-03-24,0.18892880000000006,0.2846354096667784
1993-01-06 to 1993-01-19,0.014062100000000032,0.042968385230077996
2018-04-23 to 2018-05-04,0.5827499999999987,1.0960694221236724
1982-12-20 to 1983-01-03,0.007031299999999999,0.003075711203941678
1997-03-17 to 1997-03-31,0.005915099999999998,0.015523215000286833
2013-07-17 to 2013-07-30,0.3310717000000004,0.2838586520754058
1982-07-15 to 1982-07-28,0.0005579999999999995,0.0002622531224323113
1997-08-21 to 1997-09-04,0.006989699999999999,0.001450986595208259
2002-06-03 to 2002-06-14,0.01498230000000001,0.010787917082242575
2008-10-08 to 2008-10-21,0.237643,0.26450330798114774
2013-04-22 to 2013-05-03,0.4009642999999995,0.20559713137325705
2009-12-02 to 2009-12-15,0.12396440000000002,0.18162489533150497
1981-10-13 to 1981-10-26,0.0006137999999999977,0.0031799848643438156
1985-03-07 to 1985-03-20,0.0023439000000000003,0.03905162011820963
2004-03-02 to 2004-03-15,0.014517800000000008,0.028497015670258613
1991-06-07 to 1991-06-20,0.013169500000000011,-0.026288371329974723
2014-12-18 to 2015-01-02,0.7379997000000007,0.43624788257034314
2021-09-07 to 2021-09-20,2.6370010999999978,3.303506442461055
2008-03-06 to 2008-03-19,0.1849284999999999,0.18903143792719732
1987-12-29 to 1988-01-12,0.018526799999999993,0.02956141478196131
2011-04-08 to 2011-04-21,0.17403570000000013,0.2503046436972733
1999-08-17 to 1999-08-30,0.03097089999999998,0.03185582263929275
1981-04-23 to 1981-05-06,0.0010601999999999986,-0.024235447902447183
2001-12-21 to 2002-01-07,0.015553400000000005,0.02921138187893943
2021-10-05 to 2021-10-18,2.1259979000000016,3.165381678332891
1984-04-09 to 1984-04-23,0.0065848000000000035,0.0007797517408262011
2005-04-26 to 2005-05-09,0.05464290000000001,0.044240668776932196
1994-03-28 to 1994-04-11,0.017299099999999998,0.021799002395629007
2020-10-07 to 2020-10-20,3.3840012000000046,3.5273739337628074
2023-09-01 to 2023-09-15,3.297001600000004,3.5077026217276255
1983-08-22 to 1983-09-02,0.0105466,-0.01019081855825503
1990-12-14 to 1990-12-28,0.01283479999999999,0.019188354184334823
2007-12-21 to 2008-01-07,0.3374284999999997,0.16825943056569642
1988-04-22 to 1988-05-05,0.009039999999999998,0.010734366072424936
2005-07-07 to 2005-07-20,0.03464279999999993,0.06423840072323987
2003-09-09 to 2003-09-22,0.016857199999999996,-0.0015552217075338395
2006-04-24 to 2006-05-05,0.08017870000000009,0.09268820399310843
2000-09-11 to 2000-09-22,0.05892860000000001,0.10358033258860672
1995-02-09 to 1995-02-23,0.0116348,0.00050056797617367
1988-04-08 to 1988-04-21,0.008370499999999998,0.014648459251104216
2009-09-22 to 2009-10-05,0.08092829999999988,0.15029364859410843
2022-04-11 to 2022-04-25,5.986999500000001,4.348914349422923
2003-06-13 to 2003-06-26,0.012017699999999997,0.04149023649261753
1985-07-16 to 1985-07-29,0.0015627000000000002,-0.008335049356050402
1998-10-29 to 1998-11-11,0.012444300000000009,0.05096722865478738
1997-12-01 to 1997-12-12,0.004241199999999999,-0.03955885382405574
2000-12-19 to 2001-01-03,0.022656199999999998,-0.12334966550113052
1991-04-11 to 1991-04-24,0.016294499999999996,0.006901039336103303
1988-09-14 to 1988-09-27,0.011607100000000004,0.013902572151634013
1998-11-27 to 1998-12-10,0.013448500000000002,0.0430646422518807
1983-01-18 to 1983-01-31,0.009151699999999999,-0.0049096649076323315
1992-06-03 to 1992-06-16,0.01685270000000002,0.03952638745770089
2006-05-22 to 2006-06-05,0.08017840000000005,0.07537107975894602
2018-11-08 to 2018-11-21,1.2060000000000002,1.3295031078642465
2002-02-06 to 2002-02-20,0.030303500000000004,0.05225586314606251
1988-02-10 to 1988-02-24,0.012276899999999997,-0.03242904034806936
1986-10-21 to 1986-11-03,0.0053012999999999975,0.021213431252925977
2016-08-05 to 2016-08-18,0.28850009999999954,0.4212539322230632
2012-01-25 to 2012-02-07,0.4247502000000004,0.24886093444452573
2010-12-14 to 2010-12-28,0.13907129999999998,0.1776589889357844
1995-11-24 to 1995-12-07,0.014174100000000005,0.018537063583293642
2021-11-02 to 2021-11-15,3.830001699999994,2.973020184650374
2008-06-16 to 2008-06-27,0.24660680000000018,0.19802541322205502
2015-11-17 to 2015-12-01,0.6112503000000007,0.5546172699271046
1992-07-16 to 1992-07-29,0.011830000000000007,-0.00503217915057106
2012-03-08 to 2012-03-21,0.3875715999999997,0.39105804506870245
2007-05-07 to 2007-05-18,0.1064283999999998,0.12377096199480439
1984-12-24 to 1985-01-08,0.0032924000000000035,0.02140472903292319
2006-07-19 to 2006-08-01,0.07885700000000004,0.1007060898350085
2019-05-20 to 2019-06-03,0.9157495000000011,1.127331329133484
2005-07-21 to 2005-08-03,0.04542849999999994,0.04926449168605403
1997-06-25 to 1997-07-09,0.0092076,-0.014543019793939259
2001-05-15 to 2001-05-29,0.017071300000000005,0.013103733339286605
2017-03-27 to 2017-04-07,0.339750200000001,0.595871439711827
2011-08-03 to 2011-08-16,0.34346459999999973,0.46631040632674436
2000-07-28 to 2000-08-10,0.044308099999999996,-0.003915301894365092
1991-02-27 to 1991-03-12,0.028906200000000003,0.017128430078070793
2016-11-14 to 2016-11-28,0.46875000000000033,0.3598943357590058
1995-05-22 to 1995-06-05,0.007365899999999997,0.020642355790989435
1983-05-12 to 1983-05-25,0.007812400000000008,0.02314217973024217
1992-11-06 to 1992-11-19,0.012388599999999982,-0.008791423611797217
2011-03-25 to 2011-04-07,0.2106424999999998,0.1885295961513919
1983-04-14 to 1983-04-27,0.008817199999999997,-0.0041939093454266135
1986-01-07 to 1986-01-20,0.004129600000000002,0.007831824599048569
1982-06-02 to 1982-06-15,0.0007253999999999996,-0.0277368502807019
1995-02-24 to 1995-03-09,0.014076400000000006,0.02316979319420477
2005-09-30 to 2005-10-13,0.06599970000000004,0.13908526024091333
1984-09-14 to 1984-09-27,0.0025667999999999984,-0.013536371147074639
1989-03-07 to 1989-03-20,0.008035999999999993,-0.04095580600079998
1996-06-28 to 1996-07-12,0.0078264,-0.004983604203129224
2007-10-11 to 2007-10-24,0.18742860000000006,0.2264443420317397
2014-05-16 to 2014-05-30,0.38896489999999984,0.3937461988255219
1992-08-13 to 1992-08-26,0.013057999999999986,0.016316524596807845
2018-08-15 to 2018-08-28,1.2229997999999989,0.93238500946166
2002-10-09 to 2002-10-22,0.0129998,0.021513608902637663
2023-07-07 to 2023-07-20,2.5069991999999957,3.0118585660985753
1983-11-01 to 1983-11-14,0.0036271,0.02172944927406196
2010-10-04 to 2010-10-15,0.21849980000000038,0.2627624401211419
2022-09-19 to 2022-09-30,4.188001900000009,4.221514123416263
1992-12-07 to 1992-12-18,0.012499800000000016,0.0016008897476770048
1989-02-06 to 1989-02-17,0.009263400000000005,-0.005368595536625317
2000-07-14 to 2000-07-27,0.04949760000000001,0.04195636371223224
2017-03-13 to 2017-03-24,0.4000002000000002,0.5168761682317451
2015-09-08 to 2015-09-21,0.6885002999999997,0.4626401233552202
1989-09-25 to 1989-10-06,0.021316900000000007,-0.07099134945898394
2011-12-23 to 2012-01-09,0.1588929000000002,0.24862486400919948
1985-10-10 to 1985-10-23,0.0013951000000000005,-0.0023080636065918106
1981-02-10 to 1981-02-24,0.0006696000000000008,0.0015547908781364042
2015-01-05 to 2015-01-16,0.6980003999999997,0.6268143155705296
2013-12-06 to 2013-12-19,0.27914279999999925,0.3312190923126958
2002-04-05 to 2002-04-18,0.014642900000000004,-0.0075029202398465
1999-07-06 to 1999-07-19,0.019029299999999992,0.061501348499027664
1994-10-17 to 1994-10-28,0.012821100000000002,0.033961846438836346
